1ACE,ᫎ,_combining,&trotsup;,1,,,,5beta,,accepted,,0,,"2025-04-29 16:46:38",https://mufi.info/q.php?p=mufi/chars/unichar/6862
1D00,ᴀ,A,&ascap;,1,,,PhonExt,3.0,"LATIN LETTER SMALL CAPITAL A",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7424
1D01,ᴁ,A,&aeligscap;,1,,,PhonExt,3.0,"LATIN LETTER SMALL CAPITAL AE",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7425
1D04,ᴄ,C,&cscap;,1,,,PhonExt,3.0,"LATIN LETTER SMALL CAPITAL C",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7428
1D05,ᴅ,D,&dscap;,1,,,PhonExt,3.0,"LATIN LETTER SMALL CAPITAL D",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7429
1D06,ᴆ,D,&ethscap;,1,,,PhonExt,3.0,"LATIN LETTER SMALL CAPITAL ETH",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7430
1D07,ᴇ,E,&escap;,1,,,PhonExt,3.0,"LATIN LETTER SMALL CAPITAL E",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7431
1D0A,ᴊ,J,&jscap;,1,,,PhonExt,3.0,"LATIN LETTER SMALL CAPITAL J",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7434
1D0B,ᴋ,K,&kscap;,1,,,PhonExt,3.0,"LATIN LETTER SMALL CAPITAL K",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7435
1D0D,ᴍ,M,&mscap;,1,,,PhonExt,3.0,"LATIN LETTER SMALL CAPITAL M",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7437
1D0F,ᴏ,O,&oscap;,1,,,PhonExt,3.0,"LATIN LETTER SMALL CAPITAL O",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7439
1D18,ᴘ,P,&pscap;,1,,,PhonExt,3.0,"LATIN LETTER SMALL CAPITAL P",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7448
1D1B,ᴛ,T,&tscap;,1,,,PhonExt,3.0,"LATIN LETTER SMALL CAPITAL T",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7451
1D1C,ᴜ,U,&uscap;,1,,,PhonExt,3.0,"LATIN LETTER SMALL CAPITAL U",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7452
1D20,ᴠ,V,&vscap;,1,,,PhonExt,3.0,"LATIN LETTER SMALL CAPITAL V",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7456
1D21,ᴡ,W,&wscap;,1,,,PhonExt,3.0,"LATIN LETTER SMALL CAPITAL W",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7457
1D22,ᴢ,Z,&zscap;,1,,,PhonExt,3.0,"LATIN LETTER SMALL CAPITAL Z",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7458
1D35,ᴵ,_numbers,&Imod;,1,,,PhonExt,3.0,"MODIFIER CAPITAL LETTER I",accepted,,0,"This is a spacing character, which can be used for raised Roman numerals; cf. subrange 11 in the Private Use Area below (p. 111–112).","2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7477
1D6B,ᵫ,U,&uelig;,1,,,PhonExt,"4.0 additions","LATIN SMALL LETTER UE",accepted,,0,"The capital variant is assigned to E8C8 in subrange 1 of the Private Use Area (p. 91). Note that both 1D6B and E8C8 can be described as ligatures of ue, and for this reason, they have both been included in subrange 1 below, pp. 91–92.","2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7531
1D79,ᵹ,G,&gins;,1,,,PhonExt,3.0,"LATIN SMALL LETTER INSULAR G",accepted,,0,,"2025-11-27 06:49:38",https://mufi.info/q.php?p=mufi/chars/unichar/7545
1DCD,᷍,_combining,&combcircdbl;,1,,,CombDiaMkS,3.0,"COMBINING DOUBLE CIRCUMFLEX ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7629
1DCE,᷎,_combining,&combcurl;,1,,,CombDiaMkS,3.0,"COMBINING OGONEK ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7630
1DCF,᷏,_combining,&ersub;,1,,,CombDiaMkS,3.0,"COMBINING ZIGZAG BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7631
1DD0,᷐,_combining,&combisbelow;,1,,,CombDiaMkS,3.0,"COMBINING IS BELOW",accepted,,0,"4: Spacing abbreviation and modifying characters","2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7632
1DD1,᷑,_combining,&ur;,1,,,CombDiaMkS,3.0,"COMBINING UR ABOVE",accepted,,0,"This mark, originally used in Latin manuscripts&nbsp;(cf. Hreinn Benediktsson Early Icelandic Script, p. 90) is an abbreviation mark and almost always stands for 'ur'. Despite some resemblance to some variants of F1CC COMBINING CURLY BAR ABOVE, this is an abbreviation mark and should not be conflated with&nbsp;F1CC.Examples in Old Norse mss: GKS 1002 fol 45va/1 (hallmundur);&nbsp;DKNVSB 41 8° 109/12 (helldur);&nbsp;AM 713 4° 128/17 (nockurt);&nbsp;AM 557 4° 5v/7 (lætur)&nbsp;&nbsp;&nbsp;The Unicode glyph example for this character is misleading: it more often has a form similar to '2' (cf. above), and slightly less frequently a sideways 's' and sometimes other forms. The Junicode glyph represents a good mix of the different forms. Examples from Cappelli show mostly the '2' form but we include here two examples of the 'turned s' form found in Unicode (p. 42 'curabatur', p. 44 'causantur', p. 322 'recurrere', p. 313 'quaeritur'):&nbsp;&nbsp;&nbsp;Cf. Cappelli Online&nbsp;and intro xx/xiv, showing the main forms and variants:In printed works the character may resemble the current Unicode reference glyph, e.g.&nbsp;https://github.com/psb1558/Junicode-font/issues/11#issuecomment-636282361&nbsp;where it is described as a 'variant form':","2024-04-08 12:06:51",https://mufi.info/q.php?p=mufi/chars/unichar/7633
1DD2,᷒,_combining,&us;,1,,,CombDiaMkS,3.0,"COMBINING US ABOVE",accepted,,0,"Abbreviation mark for 'us', most commonly for Latin masc. nom. inflections but also used in Norse manuscripts for the same letter sequence. E.g. Cappelli (p. 238 'nihilominus', p. 360 'suspectus')&nbsp;Cf. Cappelli xx/xiv","2024-04-08 10:16:05",https://mufi.info/q.php?p=mufi/chars/unichar/7634
1DD3,ᷓ,_combining,&ra;,1,,,CombDiaMkS,3.0,"COMBINING LATIN SMALL LETTER FLATTENED OPEN A ABOVE",accepted,,0,"Abbreviation mark used for the letter sequence 'ra'. E.g. Cappelli (p. 37 'Bertramus', p. 48 'contradictio', p. 335 'retrahit'):&nbsp;&nbsp;Cf. Cappelli Introduction xxi/xiv:","2024-04-08 10:18:15",https://mufi.info/q.php?p=mufi/chars/unichar/7635
1DD4,ᷔ,_combining,&aeligsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN SMALL LETTER AE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7636
1DD5,ᷕ,_combining,&aoligsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN SMALL LIGATURE AO",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7637
1DD6,ᷖ,_combining,&avligsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN SMALL LIGATURE AV",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7638
1DD7,ᷗ,_combining,&ccedilsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN SMALL LETTER C CEDILLA",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7639
1DD8,ᷘ,_combining,&drotsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN LETTER INSULAR D",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7640
1DD9,ᷙ,_combining,&ethsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN SMALL LETTER ETH",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7641
1DDA,ᷚ,_combining,&gsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN SMALL LETTER G",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7642
1DDB,ᷛ,_combining,&gscapsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN LETTER SMALL CAPITAL G",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7643
1DDC,ᷜ,_combining,&ksup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN SMALL LETTER K",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7644
1DDD,ᷝ,_combining,&lsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN SMALL LETTER L",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7645
1DDE,ᷞ,_combining,&lscapsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN LETTER SMALL CAPITAL L",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7646
1DDF,ᷟ,_combining,&mscapsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN LETTER SMALL CAPITAL M",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7647
1DE0,ᷠ,_combining,&nsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN SMALL LETTER N",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7648
1DE1,ᷡ,_combining,&nscapsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN LETTER SMALL CAPITAL N",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7649
1DE2,ᷢ,_combining,&rscapsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN LETTER SMALL CAPITAL R",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7650
1DE3,ᷣ,_combining,&rrotsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN SMALL LETTER R ROTUNDA",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7651
1DE4,ᷤ,_combining,&ssup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN SMALL LETTER S",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7652
1DE5,ᷥ,_combining,&slongsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN SMALL LETTER LONG S",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7653
1DE6,ᷦ,_combining,&zsup;,1,,,CombDiaMkS,3.0,"COMBINING LATIN SMALL LETTER Z",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7654
1DE8,ᷨ,_combining,&bsup;,1,,,,5beta,,accepted,,0,,"2025-04-29 16:43:19",https://mufi.info/q.php?p=mufi/chars/unichar/7656
1DEB,ᷫ,_combining,&fsup;,1,,,,5beta,,accepted,,0,,"2025-04-29 16:37:48",https://mufi.info/q.php?p=mufi/chars/unichar/7659
1DEE,ᷮ,_combining,&psup;,1,,,,5beta,,accepted,,0,,"2025-04-29 16:40:36",https://mufi.info/q.php?p=mufi/chars/unichar/7662
1DF1,ᷱ,_combining,&wsup;,1,,,,5beta,,accepted,,0,,"2025-04-29 16:47:46",https://mufi.info/q.php?p=mufi/chars/unichar/7665
1E02,Ḃ,B,&Bdot;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER B WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7682
1E03,ḃ,B,&bdot;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER B WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7683
1E04,Ḅ,B,&Bdotbl;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER B WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7684
1E05,ḅ,B,&bdotbl;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER B WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7685
1E0A,Ḋ,D,&Ddot;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER D WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7690
1E0B,ḋ,D,&ddot;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER D WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7691
1E0C,Ḍ,D,&Ddotbl;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER D WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7692
1E0D,ḍ,D,&ddotbl;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER D WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7693
1E16,Ḗ,E,&Emacracute;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER E WITH MACRON AND ACUTE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7702
1E17,ḗ,E,&emacracute;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER E WITH MACRON AND ACUTE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7703
1E1E,Ḟ,F,&Fdot;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER F WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7710
1E1F,ḟ,F,&fdot;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER F WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7711
1E22,Ḣ,H,&hdot;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER H WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7714
1E23,ḣ,H,&Hdot;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER H WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7715
1E24,Ḥ,H,&Hdotbl;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER H WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7716
1E25,ḥ,H,&hdotbl;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER H WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7717
1E30,Ḱ,K,&Kacute;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER K WITH ACUTE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7728
1E31,ḱ,K,&kacute;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER K WITH ACUTE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7729
1E32,Ḳ,K,&Kdotbl;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER K WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7730
1E33,ḳ,K,&kdotbl;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER K WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7731
1E36,Ḷ,L,&Ldotbl;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER L WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7734
1E37,ḷ,L,&ldotbl;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER L WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7735
1E3E,Ḿ,M,&Macute;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER M WITH ACUTE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7742
1E3F,ḿ,M,&macute;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER M WITH ACUTE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7743
1E40,Ṁ,M,&Mdot;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER M WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7744
1E41,ṁ,M,&mdot;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER M WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7745
1E42,Ṃ,M,&Mdotbl;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER M WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7746
1E43,ṃ,M,&mdotbl;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER M WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7747
1E44,Ṅ,N,&Ndot;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER N WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7748
1E45,ṅ,N,&ndot;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER N WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7749
1E46,Ṇ,N,&Ndotbl;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER N WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7750
1E47,ṇ,N,&ndotbl;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER N WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7751
1E52,Ṓ,O,&Omacracute;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER O WITH MACRON AND ACUTE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7762
1E53,ṓ,O,&omacracute;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER O WITH MACRON AND ACUTE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7763
1E54,Ṕ,P,&Pacute;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER P WITH ACUTE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7764
1E55,ṕ,P,&pacute;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER P WITH ACUTE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7765
1E56,Ṗ,P,&Pdot;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER P WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7766
1E57,ṗ,P,&pdot;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER P WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7767
1E58,Ṙ,R,&Rdot;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER R WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7768
1E59,ṙ,R,&rdot;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER R WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7769
1E5A,Ṛ,R,&Rdotbl;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER R WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7770
1E5B,ṛ,R,&rdotbl;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER R WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7771
1E60,Ṡ,S,&Sdot;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER S WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7776
1E61,ṡ,S,&sdot;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER S WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7777
1E62,Ṣ,S,&Sdotbl;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER S WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7778
1E63,ṣ,S,&sdotbl;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER S WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7779
1E6A,Ṫ,T,&Tdot;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER T WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7786
1E6B,ṫ,T,&tdot;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER T WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7787
1E6C,Ṭ,T,&Tdotbl;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER T WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7788
1E6D,ṭ,T,&tdotbl;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER T WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7789
1E7E,Ṿ,V,&Vdotbl;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER V WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7806
1E7F,ṿ,V,&vdotbl;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER V WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7807
1E80,Ẁ,W,&Wgrave;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER W WITH GRAVE",accepted,,0,,"2025-09-25 09:37:37",https://mufi.info/q.php?p=mufi/chars/unichar/7808
1E81,ẁ,W,&wgrave;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER W WITH GRAVE",accepted,,0,,"2025-09-25 09:37:50",https://mufi.info/q.php?p=mufi/chars/unichar/7809
1E82,Ẃ,W,&Wacute;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER W WITH ACUTE",accepted,,0,,"2025-09-25 09:37:37",https://mufi.info/q.php?p=mufi/chars/unichar/7810
1E83,ẃ,W,&wacute;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER W WITH ACUTE",accepted,,0,,"2025-09-25 09:37:50",https://mufi.info/q.php?p=mufi/chars/unichar/7811
1E84,Ẅ,W,&Wuml;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER W WITH DIAERESIS",accepted,,0,,"2025-09-25 09:37:37",https://mufi.info/q.php?p=mufi/chars/unichar/7812
1E85,ẅ,W,&wuml;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER W WITH DIAERESIS",accepted,,0,,"2025-09-25 09:37:50",https://mufi.info/q.php?p=mufi/chars/unichar/7813
1E86,Ẇ,W,&Wdot;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER W WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7814
1E87,ẇ,W,&wdot;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER W WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7815
1E88,Ẉ,W,&Wdotbl;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER W WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7816
1E89,ẉ,W,&wdotbl;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER W WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7817
1E8E,Ẏ,Y,&Ydot;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER Y WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7822
1E8F,ẏ,Y,&ydot;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER Y WITH DOT ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7823
1E92,Ẓ,Z,&Zdotbl;,1,,,LatExtAdd,3.0,"LATIN CAPITAL LETTER Z WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7826
1E93,ẓ,Z,&zdotbl;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER Z WITH DOT BELOW",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7827
1E98,ẘ,W,&wring;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER W WITH RING ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7832
1E99,ẙ,Y,&yring;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER Y WITH RING ABOVE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7833
1E9C,ẜ,S,&slongbarslash;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER LONG S WITH DIAGONAL STROKE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7836
1E9D,ẝ,S,&slongbar;,1,,,LatExtAdd,3.0,"LATIN SMALL LETTER LONG S WITH HIGH STROKE",accepted,,0,,"2023-04-28 08:55:02",https://mufi.info/q.php?p=mufi/chars/unichar/7837
